user,item,rating,sentiment,help_user,value,help_sentiment,helped_sim
751,851,5,movie:+1 </endperson15366>,</endperson15366>,</endperson15366>,</endperson15366>, </endperson15366>
751,493,2,actors:+1 character:+1 wi:+1 </endperson15367>,</endperson15367>,</endperson15367>,</endperson15367>, </endperson15367>
751,727,4,movie:-1 </endperson15368>,</endperson15368>,</endperson15368>,</endperson15368>, </endperson15368>
752,32,3,guys:+1 movie:-1 </endperson15369>,</endperson15369>,</endperson15369>,</endperson15369>, </endperson15369>
752,1045,3,soundtrack:+1 </endperson15370>,</endperson15370>,</endperson15370>,</endperson15370>, </endperson15370>
752,378,5,budget:-1 </endperson15371>,</endperson15371>,</endperson15371>,</endperson15371>, </endperson15371>
752,738,3,movies:+1 </endperson15372>,</endperson15372>,</endperson15372>,</endperson15372>, </endperson15372>
752,590,1,movie:+1 </endperson15373>,</endperson15373>,</endperson15373>,</endperson15373>, </endperson15373>
752,318,3,soundtrack:+1 performance:+1 </endperson15374>,</endperson15374>,</endperson15374>,</endperson15374>, </endperson15374>
752,960,4,movie:+1 movie:-1 </endperson15375>,</endperson15375>,</endperson15375>,</endperson15375>, </endperson15375>
752,1222,5, </endperson15376>,</endperson15376>,</endperson15376>,</endperson15376>, </endperson15376>
752,695,3,soundtrack:+1 performance:+1 movie:+1 </endperson15377>,</endperson15377>,</endperson15377>,</endperson15377>, </endperson15377>
752,1344,4,character:-1 movie:-1 </endperson15378>,</endperson15378>,</endperson15378>,</endperson15378>, </endperson15378>
752,696,3, </endperson15379>,</endperson15379>,</endperson15379>,</endperson15379>, </endperson15379>
752,520,4,actor:+1 movies:+1 performance:+1 movie:+1 </endperson15380>,</endperson15380>,</endperson15380>,</endperson15380>, </endperson15380>
752,505,4, </endperson15381>,</endperson15381>,</endperson15381>,</endperson15381>, </endperson15381>
752,1238,5, </endperson15382>,</endperson15382>,</endperson15382>,</endperson15382>, </endperson15382>
752,261,5,character:-1 </endperson15383>,328</endperson15383>,4</endperson15383>,films:+1 camerawork:+1 character:-1 watch:-1 </endperson15383>,0.0 </endperson15383>
752,914,4,movie:+1 character:-1 </endperson15384>,</endperson15384>,</endperson15384>,</endperson15384>, </endperson15384>
752,948,5,wi:+1 performance:+1 </endperson15385>,</endperson15385>,</endperson15385>,</endperson15385>, </endperson15385>
752,991,5,movie:+1 movie:-1 </endperson15386>,</endperson15386>,</endperson15386>,</endperson15386>, </endperson15386>
752,805,4, </endperson15387>,475</endperson15387>,4</endperson15387>,character:+1 </endperson15387>,0.11116542000110274 </endperson15387>
752,552,4,movie:+1 </endperson15388>,</endperson15388>,</endperson15388>,</endperson15388>, </endperson15388>
752,769,3,fans:+1 </endperson15389>,</endperson15389>,</endperson15389>,</endperson15389>, </endperson15389>
752,704,1,actor:+1 </endperson15390>,</endperson15390>,</endperson15390>,</endperson15390>, </endperson15390>
753,932,5, </endperson15391>,</endperson15391>,</endperson15391>,</endperson15391>, </endperson15391>
753,934,5, </endperson15392>,</endperson15392>,</endperson15392>,</endperson15392>, </endperson15392>
753,1249,4, </endperson15393>,</endperson15393>,</endperson15393>,</endperson15393>, </endperson15393>
753,829,5, </endperson15394>,</endperson15394>,</endperson15394>,</endperson15394>, </endperson15394>
753,1350,5,specialeffects:+1 </endperson15395>,</endperson15395>,</endperson15395>,</endperson15395>, </endperson15395>
753,1302,4, </endperson15396>,</endperson15396>,</endperson15396>,</endperson15396>, </endperson15396>
753,913,3,actors:-1 </endperson15397>,</endperson15397>,</endperson15397>,</endperson15397>, </endperson15397>
753,743,4, </endperson15398>,</endperson15398>,</endperson15398>,</endperson15398>, </endperson15398>
753,705,5, </endperson15399>,</endperson15399>,</endperson15399>,</endperson15399>, </endperson15399>
753,156,5, </endperson15400>,</endperson15400>,</endperson15400>,</endperson15400>, </endperson15400>
753,832,4, </endperson15401>,</endperson15401>,</endperson15401>,</endperson15401>, </endperson15401>
753,1295,2, </endperson15402>,</endperson15402>,</endperson15402>,</endperson15402>, </endperson15402>
753,1040,5, </endperson15403>,</endperson15403>,</endperson15403>,</endperson15403>, </endperson15403>
754,1079,4,movie:+1 </endperson15404>,421</endperson15404>,3</endperson15404>,actors:+1 </endperson15404>,0.2373416971197999 </endperson15404>
754,357,5, </endperson15405>,</endperson15405>,</endperson15405>,</endperson15405>, </endperson15405>
754,729,4,films:-1 storyline:-1 </endperson15406>,</endperson15406>,</endperson15406>,</endperson15406>, </endperson15406>
754,775,5,performances:+1 </endperson15407>,</endperson15407>,</endperson15407>,</endperson15407>, </endperson15407>
754,1150,4, </endperson15408>,</endperson15408>,</endperson15408>,</endperson15408>, </endperson15408>
754,802,5, </endperson15409>,</endperson15409>,</endperson15409>,</endperson15409>, </endperson15409>
754,1310,5, </endperson15410>,</endperson15410>,</endperson15410>,</endperson15410>, </endperson15410>
755,846,4,comedy:+1 castmembers:-1 </endperson15411>,230</endperson15411>,3</endperson15411>,movie:+1 character:-1 moments:-1 movie:-1 </endperson15411>,0.3909883487093828 </endperson15411>
755,367,4, </endperson15412>,</endperson15412>,</endperson15412>,</endperson15412>, </endperson15412>
755,1286,5,films:+1 </endperson15413>,</endperson15413>,</endperson15413>,</endperson15413>, </endperson15413>
755,1252,1,humour:+1 </endperson15414>,</endperson15414>,</endperson15414>,</endperson15414>, </endperson15414>
755,705,4, </endperson15415>,</endperson15415>,</endperson15415>,</endperson15415>, </endperson15415>
755,477,2, </endperson15416>,774</endperson15416>,4</endperson15416>, </endperson15416>,0.08103420409462192 </endperson15416>
755,1071,5,plot:-1 </endperson15417>,</endperson15417>,</endperson15417>,</endperson15417>, </endperson15417>
755,724,4,scenes:+1 </endperson15418>,</endperson15418>,</endperson15418>,</endperson15418>, </endperson15418>
755,1152,4,acting:+1 character:-1 </endperson15419>,</endperson15419>,</endperson15419>,</endperson15419>, </endperson15419>
755,927,5,scene:-1 </endperson15420>,</endperson15420>,</endperson15420>,</endperson15420>, </endperson15420>
755,1255,5, </endperson15421>,796</endperson15421>,3</endperson15421>,scenes:+1 </endperson15421>,0.0 </endperson15421>
756,30,4,movie:+1 </endperson15422>,772</endperson15422>,4</endperson15422>,scenes:+1 </endperson15422>,0.2509788919805622 </endperson15422>
756,367,1,isnt:+1 extras:+1 budget:+1 </endperson15423>,712</endperson15423>,4</endperson15423>,films:-1 </endperson15423>,0.4095122704947073 </endperson15423>
756,802,5,storyline:+1 budget:-1 </endperson15424>,</endperson15424>,</endperson15424>,</endperson15424>, </endperson15424>
756,171,5,films:+1 scenes:+1 </endperson15425>,</endperson15425>,</endperson15425>,</endperson15425>, </endperson15425>
756,723,4,movie:+1 standout:+1 scenes:+1 budget:+1 scenes:-1 screen:-1 </endperson15426>,733</endperson15426>,4</endperson15426>,character:-1 </endperson15426>,0.36948256567286475 </endperson15426>
756,1338,3, </endperson15427>,625</endperson15427>,4</endperson15427>,humour:+1 screen:-1 </endperson15427>,0.2918821025784569 </endperson15427>
756,808,5,films:+1 widescreen:-1 </endperson15428>,217</endperson15428>,4</endperson15428>,films:+1 </endperson15428>,0.4927866450089622 </endperson15428>
756,928,5,storyline:+1 character:-1 specialeffects:-1 </endperson15429>,832</endperson15429>,1</endperson15429>,cast:-1 </endperson15429>,None </endperson15429>
756,43,2,plot:-1 </endperson15430>,</endperson15430>,</endperson15430>,</endperson15430>, </endperson15430>
756,57,5,character:-1 scene:-1 </endperson15431>,</endperson15431>,</endperson15431>,</endperson15431>, </endperson15431>
756,959,5,character:-1 </endperson15432>,</endperson15432>,</endperson15432>,</endperson15432>, </endperson15432>
756,842,4, </endperson15433>,343</endperson15433>,4</endperson15433>,specialeffects:+1 scenes:+1 films:-1 character:-1 </endperson15433>,0.36126562364736947 </endperson15433>
756,929,5,scenes:+1 watch:-1 </endperson15434>,593</endperson15434>,4</endperson15434>, </endperson15434>,0.08507834104150447 </endperson15434>
756,358,4,wi:+1 scenes:-1 </endperson15435>,704</endperson15435>,4</endperson15435>,isnt:+1 </endperson15435>,0.21043228719774143 </endperson15435>
756,1184,2,films:+1 watch:-1 </endperson15436>,</endperson15436>,</endperson15436>,</endperson15436>, </endperson15436>
756,774,3, </endperson15437>,</endperson15437>,</endperson15437>,</endperson15437>, </endperson15437>
757,404,5, </endperson15438>,</endperson15438>,</endperson15438>,</endperson15438>, </endperson15438>
757,1109,5,films:+1 </endperson15439>,</endperson15439>,</endperson15439>,</endperson15439>, </endperson15439>
757,1252,5, </endperson15440>,</endperson15440>,</endperson15440>,</endperson15440>, </endperson15440>
757,925,5, </endperson15441>,</endperson15441>,</endperson15441>,</endperson15441>, </endperson15441>
757,765,2,storyline:-1 </endperson15442>,</endperson15442>,</endperson15442>,</endperson15442>, </endperson15442>
757,672,5,script:+1 </endperson15443>,</endperson15443>,</endperson15443>,</endperson15443>, </endperson15443>
758,1146,5,films:+1 films:-1 character:-1 </endperson15444>,</endperson15444>,</endperson15444>,</endperson15444>, </endperson15444>
758,8,3, </endperson15445>,</endperson15445>,</endperson15445>,</endperson15445>, </endperson15445>
758,1075,4, </endperson15446>,</endperson15446>,</endperson15446>,</endperson15446>, </endperson15446>
758,585,4,scenes:+1 scene:+1 </endperson15447>,</endperson15447>,</endperson15447>,</endperson15447>, </endperson15447>
758,154,5,movies:+1 actress:+1 movie:+1 humour:+1 movie:-1 humour:-1 </endperson15448>,</endperson15448>,</endperson15448>,</endperson15448>, </endperson15448>
758,942,5,movie:+1 scenes:+1 movie:-1 </endperson15449>,42;;;;154</endperson15449>,4;;;;4</endperson15449>,sciencefiction:+1 ;;;;thriller:-1 </endperson15449>,0.4362817254274072;;;;0.24829367045045914 </endperson15449>
758,16,3,scenes:+1 movie:-1 </endperson15450>,</endperson15450>,</endperson15450>,</endperson15450>, </endperson15450>
758,885,5,character:+1 movie:+1 script:+1 character:-1 </endperson15451>,</endperson15451>,</endperson15451>,</endperson15451>, </endperson15451>
758,535,5,assistant:+1 scenes:+1 </endperson15452>,146</endperson15452>,4</endperson15452>,films:+1 reviews:+1 movie:+1 </endperson15452>,0.3113548420255461 </endperson15452>
758,30,5,movie:+1 character:-1 cockroach:-1 scenes:-1 scene:-1 </endperson15453>,</endperson15453>,</endperson15453>,</endperson15453>, </endperson15453>
758,214,5,characters:+1 character:-1 </endperson15454>,</endperson15454>,</endperson15454>,</endperson15454>, </endperson15454>
758,1128,5,scenes:+1 </endperson15455>,</endperson15455>,</endperson15455>,</endperson15455>, </endperson15455>
758,138,5,cast:+1 character:+1 </endperson15456>,521</endperson15456>,3</endperson15456>,blooper:+1 </endperson15456>,0.48487420148438676 </endperson15456>
758,235,5,audiocommentary:+1 scenes:+1 </endperson15457>,</endperson15457>,</endperson15457>,</endperson15457>, </endperson15457>
758,324,4,actor:+1 movie:+1 </endperson15458>,</endperson15458>,</endperson15458>,</endperson15458>, </endperson15458>
758,1097,5, </endperson15459>,</endperson15459>,</endperson15459>,</endperson15459>, </endperson15459>
758,1193,5, </endperson15460>,</endperson15460>,</endperson15460>,</endperson15460>, </endperson15460>
758,1338,5,isnt:+1 ratings:-1 </endperson15461>,772</endperson15461>,5</endperson15461>,character:+1 performance:+1 plot:+1 menus:+1 performances:+1 budget:+1 </endperson15461>,0.27349944309277063 </endperson15461>
758,740,5,movie:-1 </endperson15462>,</endperson15462>,</endperson15462>,</endperson15462>, </endperson15462>
758,22,3,movie:+1 movie:-1 </endperson15463>,</endperson15463>,</endperson15463>,</endperson15463>, </endperson15463>
758,572,5,movie:-1 </endperson15464>,</endperson15464>,</endperson15464>,</endperson15464>, </endperson15464>
758,1268,5, </endperson15465>,</endperson15465>,</endperson15465>,</endperson15465>, </endperson15465>
758,939,5,movie:+1 </endperson15466>,</endperson15466>,</endperson15466>,</endperson15466>, </endperson15466>
759,836,4, </endperson15467>,</endperson15467>,</endperson15467>,</endperson15467>, </endperson15467>
759,870,4,character:-1 </endperson15468>,</endperson15468>,</endperson15468>,</endperson15468>, </endperson15468>
759,774,5,humour:+1 </endperson15469>,</endperson15469>,</endperson15469>,</endperson15469>, </endperson15469>
759,838,4,acting:+1 </endperson15470>,</endperson15470>,</endperson15470>,</endperson15470>, </endperson15470>
759,154,4, </endperson15471>,</endperson15471>,</endperson15471>,</endperson15471>, </endperson15471>
759,932,3, </endperson15472>,</endperson15472>,</endperson15472>,</endperson15472>, </endperson15472>
759,875,2,films:+1 performance:+1 </endperson15473>,</endperson15473>,</endperson15473>,</endperson15473>, </endperson15473>
759,855,5, </endperson15474>,</endperson15474>,</endperson15474>,</endperson15474>, </endperson15474>
759,1237,4, </endperson15475>,</endperson15475>,</endperson15475>,</endperson15475>, </endperson15475>
759,925,4,thriller:+1 acting:+1 isnt:-1 </endperson15476>,</endperson15476>,</endperson15476>,</endperson15476>, </endperson15476>
759,834,2,movie:+1 script:-1 </endperson15477>,</endperson15477>,</endperson15477>,</endperson15477>, </endperson15477>
759,109,4,character:-1 </endperson15478>,</endperson15478>,</endperson15478>,</endperson15478>, </endperson15478>
759,190,3, </endperson15479>,</endperson15479>,</endperson15479>,</endperson15479>, </endperson15479>
760,1327,5,movie:+1 </endperson15480>,</endperson15480>,</endperson15480>,</endperson15480>, </endperson15480>
760,805,5, </endperson15481>,</endperson15481>,</endperson15481>,</endperson15481>, </endperson15481>
760,1117,5,movie:+1 </endperson15482>,</endperson15482>,</endperson15482>,</endperson15482>, </endperson15482>
760,1333,5,scenes:-1 </endperson15483>,</endperson15483>,</endperson15483>,</endperson15483>, </endperson15483>
760,603,5,performance:-1 </endperson15484>,</endperson15484>,</endperson15484>,</endperson15484>, </endperson15484>
760,238,5, </endperson15485>,</endperson15485>,</endperson15485>,</endperson15485>, </endperson15485>
760,1190,5,isnt:-1 </endperson15486>,</endperson15486>,</endperson15486>,</endperson15486>, </endperson15486>
760,1262,5, </endperson15487>,</endperson15487>,</endperson15487>,</endperson15487>, </endperson15487>
760,972,5, </endperson15488>,</endperson15488>,</endperson15488>,</endperson15488>, </endperson15488>
761,843,4, </endperson15489>,</endperson15489>,</endperson15489>,</endperson15489>, </endperson15489>
761,875,3,plot:-1 </endperson15490>,</endperson15490>,</endperson15490>,</endperson15490>, </endperson15490>
761,372,4, </endperson15491>,</endperson15491>,</endperson15491>,</endperson15491>, </endperson15491>
761,834,2, </endperson15492>,</endperson15492>,</endperson15492>,</endperson15492>, </endperson15492>
761,526,3,scenes:-1 </endperson15493>,</endperson15493>,</endperson15493>,</endperson15493>, </endperson15493>
761,672,4,films:-1 scenes:-1 </endperson15494>,</endperson15494>,</endperson15494>,</endperson15494>, </endperson15494>
761,819,3, </endperson15495>,</endperson15495>,</endperson15495>,</endperson15495>, </endperson15495>
