user,item,helped_rating,rating,sentiment,hu_sentiment
103,513:562,4,5,character:+1 performance:-1 </endperson10792>,character:+1 performance:-1 </endperson10792>
0,523:107,4,4,plot:+1 performances:+1 </endperson10793>,plot:+1 performances:+1 </endperson10793>
308,67:604,4,3,films:-1 </endperson10794>,films:-1 </endperson10794>
308,398:604,4,4,films:+1 popcorn:+1 comedy:+1 </endperson10795>,</endperson10795>
261,445:1270,4,5,movies:+1 films:+1 </endperson10796>,movies:+1 films:+1 </endperson10796>
530,1:218,4,5,movie:+1 comedy:-1 </endperson10797>,movie:+1 comedy:-1 </endperson10797>
530,378:218,4,4,scenes:+1 performances:+1 comedy:-1 </endperson10798>,</endperson10798>
17,56:808,4,4, </endperson10799>, </endperson10799>
17,201:808,3,5,extras:+1 </endperson10800>,</endperson10800>
17,247:808,4,5,character:+1 </endperson10801>,</endperson10801>
17,638:808,4,5,films:+1 character:+1 performances:+1 </endperson10802>,</endperson10802>
17,756:808,4,5,films:+1 widescreen:-1 </endperson10803>,</endperson10803>
7,186:573,4,5,character:+1 scenes:+1 </endperson10804>,character:+1 scenes:+1 </endperson10804>
417,277:118,4,2,character:-1 </endperson10805>,character:-1 </endperson10805>
417,281:118,4,4,wi:+1 performance:+1 </endperson10806>,</endperson10806>
0,2:26,4,5,movies:+1 character:+1 movie:+1 audiences:+1 actor:-1 </endperson10807>,movies:+1 character:+1 movie:+1 audiences:+1 actor:-1 </endperson10807>
0,7:26,4,3,films:-1 disk:-1 disc:-1 </endperson10808>,</endperson10808>
0,64:26,4,4,films:-1 </endperson10809>,</endperson10809>
0,69:26,4,4,chemistry:+1 films:-1 reviews:-1 </endperson10810>,</endperson10810>
0,119:26,4,3,chemistry:+1 cast:+1 films:-1 </endperson10811>,</endperson10811>
0,132:26,4,4,wi:+1 </endperson10812>,</endperson10812>
0,134:26,3,3,films:+1 specialeffects:+1 </endperson10813>,</endperson10813>
0,136:26,4,4, </endperson10814>,</endperson10814>
0,190:26,4,4,stunt:+1 plot:-1 scene:-1 </endperson10815>,</endperson10815>
0,301:26,3,4,specialeffects:+1 </endperson10816>,</endperson10816>
0,396:26,4,3,stunts:-1 </endperson10817>,</endperson10817>
0,428:26,4,4,soundtrack:+1 </endperson10818>,</endperson10818>
0,446:26,4,4,turns:+1 </endperson10819>,</endperson10819>
0,459:26,3,4,films:+1 movie:+1 </endperson10820>,</endperson10820>
0,465:26,4,4,director:+1 motifs:-1 </endperson10821>,</endperson10821>
0,482:26,4,4,movie:+1 isnt:-1 </endperson10822>,</endperson10822>
0,483:26,4,2,character:+1 script:-1 </endperson10823>,</endperson10823>
0,508:26,4,4,isnt:+1 watch:-1 </endperson10824>,</endperson10824>
2,488:306,5,5,plot:+1 </endperson10825>,plot:+1 </endperson10825>
384,371:889,3,4,watch:-1 </endperson10826>,watch:-1 </endperson10826>
459,190:415,4,3,moments:+1 snothing:+1 moments:-1 </endperson10827>,moments:+1 snothing:+1 moments:-1 </endperson10827>
151,84:407,4,4, </endperson10828>, </endperson10828>
151,123:407,4,5,performance:+1 scenery:+1 movie:-1 </endperson10829>,</endperson10829>
151,130:407,4,4, </endperson10830>,</endperson10830>
151,136:407,4,5,character:+1 moments:-1 </endperson10831>,</endperson10831>
151,190:407,4,4, </endperson10832>,</endperson10832>
151,280:407,3,4,movie:+1 </endperson10833>,</endperson10833>
377,246:224,4,5,movie:+1 </endperson10834>,movie:+1 </endperson10834>
0,110:137,4,5,acting:+1 actors:-1 movie:-1 </endperson10835>,acting:+1 actors:-1 movie:-1 </endperson10835>
0,190:137,4,4, </endperson10836>,</endperson10836>
609,34:907,3,4, </endperson10837>, </endperson10837>
609,421:907,4,5,acting:+1 </endperson10838>,</endperson10838>
297,398:487,5,4,actors:+1 films:+1 director:+1 character:-1 </endperson10839>,actors:+1 films:+1 director:+1 character:-1 </endperson10839>
264,465:878,4,4,romance:-1 </endperson10840>,romance:-1 </endperson10840>
264,629:878,4,4,films:+1 </endperson10841>,</endperson10841>
597,217:820,4,5,performance:+1 scenes:+1 acting:+1 </endperson10842>,performance:+1 scenes:+1 acting:+1 </endperson10842>
7,6:77,4,5,humour:+1 video:+1 sbusiness:+1 </endperson10843>,humour:+1 video:+1 sbusiness:+1 </endperson10843>
458,398:556,4,4,films:-1 </endperson10844>,films:-1 </endperson10844>
275,371:110,3,4, </endperson10845>, </endperson10845>
275,389:110,3,4, </endperson10846>,</endperson10846>
275,494:110,3,4, </endperson10847>,</endperson10847>
8,4:275,4,4,scenes:+1 performances:+1 </endperson10848>,scenes:+1 performances:+1 </endperson10848>
435,559:137,3,5,character:-1 </endperson10849>,character:-1 </endperson10849>
465,96:662,4,1,isnt:+1 films:-1 arent:-1 isnt:-1 </endperson10850>,isnt:+1 films:-1 arent:-1 isnt:-1 </endperson10850>
465,101:662,3,3, </endperson10851>,</endperson10851>
7,318:607,4,5,character:+1 character:-1 </endperson10852>,character:+1 character:-1 </endperson10852>
7,459:607,4,4, </endperson10853>,</endperson10853>
211,163:470,4,4, </endperson10854>, </endperson10854>
360,260:774,4,4,comedy:-1 </endperson10855>,comedy:-1 </endperson10855>
360,704:774,4,3,isnt:+1 </endperson10856>,</endperson10856>
90,288:435,4,4,comedyfilm:+1 comedy:+1 movie:-1 storyline:-1 </endperson10857>,comedyfilm:+1 comedy:+1 movie:-1 storyline:-1 </endperson10857>
497,144:403,4,4,soundtrack:+1 plot:+1 performances:+1 climax:-1 </endperson10858>,soundtrack:+1 plot:+1 performances:+1 climax:-1 </endperson10858>
497,293:403,4,5,films:+1 </endperson10859>,</endperson10859>
497,324:403,4,5,cast:+1 movie:+1 acting:+1 </endperson10860>,</endperson10860>
497,745:403,3,5, </endperson10861>,</endperson10861>
101,410:395,4,5, </endperson10862>, </endperson10862>
445,488:794,4,3,comedy:+1 thriller:-1 </endperson10863>,comedy:+1 thriller:-1 </endperson10863>
445,538:794,4,3,sboyfriend:+1 films:-1 sboyfriend:-1 </endperson10864>,</endperson10864>
318,432:1129,4,4,cast:+1 movie:+1 </endperson10865>,cast:+1 movie:+1 </endperson10865>
329,11:503,4,4,character:-1 movie:-1 </endperson10866>,character:-1 movie:-1 </endperson10866>
329,12:503,4,5,movies:+1 character:+1 moments:+1 specialeffects:+1 </endperson10867>,</endperson10867>
329,36:503,4,5,films:+1 performance:+1 </endperson10868>,</endperson10868>
329,174:503,3,4,performances:+1 </endperson10869>,</endperson10869>
329,249:503,4,4, </endperson10870>,</endperson10870>
329,328:503,5,4,films:-1 slashers:-1 </endperson10871>,</endperson10871>
329,419:503,5,4,sperformance:+1 </endperson10872>,</endperson10872>
329,448:503,4,5,moments:-1 </endperson10873>,</endperson10873>
329,465:503,4,3,performance:+1 </endperson10874>,</endperson10874>
329,565:503,4,3, </endperson10875>,</endperson10875>
329,704:503,4,5,movie:+1 </endperson10876>,</endperson10876>
475,151:330,4,4,familyfilm:+1 soundtrack:+1 character:-1 scene:-1 </endperson10877>,familyfilm:+1 soundtrack:+1 character:-1 scene:-1 </endperson10877>
475,299:330,4,5,moments:+1 viewers:-1 </endperson10878>,</endperson10878>
96,318:1023,4,2, </endperson10879>, </endperson10879>
7,190:491,4,4,performances:+1 </endperson10880>,performances:+1 </endperson10880>
409,137:872,4,4, </endperson10881>, </endperson10881>
449,233:479,4,4,stunt:+1 movie:-1 </endperson10882>,stunt:+1 movie:-1 </endperson10882>
449,409:479,4,5, </endperson10883>,</endperson10883>
84,7:558,4,5,storyline:+1 scene:+1 storyline:-1 </endperson10884>,storyline:+1 scene:+1 storyline:-1 </endperson10884>
69,64:680,4,3,character:-1 </endperson10885>,character:-1 </endperson10885>
220,794:446,4,3,ending:+1 acting:+1 </endperson10886>,ending:+1 acting:+1 </endperson10886>
94,88:245,4,5,watch:+1 scenes:-1 </endperson10887>,watch:+1 scenes:-1 </endperson10887>
94,96:245,4,4,actress:+1 </endperson10888>,</endperson10888>
577,230:205,4,3,actor:+1 movie:-1 </endperson10889>,actor:+1 movie:-1 </endperson10889>
577,262:205,4,3, </endperson10890>,</endperson10890>
111,60:1001,4,1,character:+1 movie:-1 </endperson10891>,character:+1 movie:-1 </endperson10891>
7,5:120,4,5,moments:+1 </endperson10892>,moments:+1 </endperson10892>
7,88:120,4,5,acting:+1 </endperson10893>,</endperson10893>
7,410:120,4,5,movies:+1 films:-1 character:-1 scenes:-1 </endperson10894>,</endperson10894>
7,473:120,4,5, </endperson10895>,</endperson10895>
445,212:1259,4,5,cast:+1 </endperson10896>,cast:+1 </endperson10896>
380,510:820,2,5, </endperson10897>, </endperson10897>
147,42:397,4,2,star:+1 films:-1 character:-1 moments:-1 </endperson10898>,star:+1 films:-1 character:-1 moments:-1 </endperson10898>
167,328:886,4,4,isnt:-1 budget:-1 </endperson10899>,isnt:-1 budget:-1 </endperson10899>
147,211:899,3,1, </endperson10900>, </endperson10900>
147,262:899,4,3,movie:+1 </endperson10901>,</endperson10901>
147,704:899,4,2,movie:+1 movie:-1 </endperson10902>,</endperson10902>
478,573:909,3,4,actress:+1 films:+1 director:+1 sequences:+1 watch:-1 </endperson10903>,actress:+1 films:+1 director:+1 sequences:+1 watch:-1 </endperson10903>
478,704:909,4,4, </endperson10904>,</endperson10904>
67,190:1048,4,4, </endperson10905>, </endperson10905>
251,262:705,4,5, </endperson10906>, </endperson10906>
433,488:422,4,4,films:-1 reviews:-1 </endperson10907>,films:-1 reviews:-1 </endperson10907>
378,738:1057,4,4,scene:-1 </endperson10908>,scene:-1 </endperson10908>
507,444:533,4,3, </endperson10909>, </endperson10909>
507,466:533,4,3,specialeffects:+1 </endperson10910>,</endperson10910>
0,8:121,4,5,movie:+1 plot:+1 specialeffects:+1 runtime:+1 </endperson10911>,movie:+1 plot:+1 specialeffects:+1 runtime:+1 </endperson10911>
0,67:121,4,5,cinemas:+1 performers:+1 </endperson10912>,</endperson10912>
0,97:121,4,4,isnt:-1 </endperson10913>,</endperson10913>
0,110:121,4,5,movie:+1 acting:+1 </endperson10914>,</endperson10914>
0,301:121,3,5, </endperson10915>,</endperson10915>
0,306:121,4,4,actor:+1 movie:+1 </endperson10916>,</endperson10916>
0,459:121,4,4,storyline:-1 </endperson10917>,</endperson10917>
0,519:121,3,3,movie:+1 </endperson10918>,</endperson10918>
0,670:121,4,5,plot:+1 </endperson10919>,</endperson10919>
73,115:533,4,2,performance:+1 </endperson10920>,performance:+1 </endperson10920>
230,384:727,4,5,movies:+1 movie:+1 </endperson10921>,movies:+1 movie:+1 </endperson10921>
211,147:899,4,3,performances:+1 character:-1 scenes:-1 </endperson10922>,performances:+1 character:-1 scenes:-1 </endperson10922>
211,262:899,4,3,movie:+1 </endperson10923>,</endperson10923>
361,621:1208,2,4, </endperson10924>, </endperson10924>
3,299:330,4,5,moments:+1 viewers:-1 </endperson10925>,moments:+1 viewers:-1 </endperson10925>
475,297:822,3,4,isnt:+1 campus:+1 moments:-1 </endperson10926>,isnt:+1 campus:+1 moments:-1 </endperson10926>
653,249:995,4,3,performance:+1 movie:+1 scene:-1 </endperson10927>,performance:+1 movie:+1 scene:-1 </endperson10927>
488,64:427,4,4, </endperson10928>, </endperson10928>
488,129:427,3,1,isnt:-1 </endperson10929>,</endperson10929>
488,282:427,4,3,cast:+1 </endperson10930>,</endperson10930>
488,324:427,3,5,comedy:+1 </endperson10931>,</endperson10931>
198,265:874,4,2,script:-1 </endperson10932>,script:-1 </endperson10932>
198,364:874,3,5,films:+1 wasnt:-1 </endperson10933>,</endperson10933>
198,573:874,4,4,character:-1 </endperson10934>,</endperson10934>
749,211:634,5,5,director:+1 beau:-1 </endperson10935>,director:+1 beau:-1 </endperson10935>
329,147:1001,4,2, </endperson10936>, </endperson10936>
0,104:135,3,5, </endperson10937>, </endperson10937>
0,191:135,4,5,viewers:+1 character:-1 scenes:-1 </endperson10938>,</endperson10938>
0,306:135,4,5,performance:+1 movie:+1 movie:-1 </endperson10939>,</endperson10939>
364,531:408,4,4,actors:+1 </endperson10940>,actors:+1 </endperson10940>
8,281:690,4,4, </endperson10941>, </endperson10941>
7,297:572,4,3,actors:+1 </endperson10942>,actors:+1 </endperson10942>
7,465:572,4,2,actors:+1 movie:+1 character:-1 comicrelief:-1 </endperson10943>,</endperson10943>
308,0:77,4,3,films:+1 character:+1 films:-1 arent:-1 </endperson10944>,films:+1 character:+1 films:-1 arent:-1 </endperson10944>
308,6:77,4,5,humour:+1 video:+1 sbusiness:+1 </endperson10945>,</endperson10945>
308,67:77,4,4,isnt:-1 </endperson10946>,</endperson10946>
555,453:196,4,4,director:+1 </endperson10947>,director:+1 </endperson10947>
555,527:196,3,4, </endperson10948>,</endperson10948>
598,569:356,4,5, </endperson10949>, </endperson10949>
335,734:222,4,5, </endperson10950>, </endperson10950>
7,103:589,4,2,movie:+1 scenes:-1 </endperson10951>,movie:+1 scenes:-1 </endperson10951>
7,111:589,4,1,arent:+1 movie:+1 </endperson10952>,</endperson10952>
7,191:589,4,5,viewers:+1 moments:-1 isnt:-1 </endperson10953>,</endperson10953>
7,468:589,4,4,films:+1 isnt:+1 actor:-1 </endperson10954>,</endperson10954>
67,8:82,4,3,films:+1 moments:+1 movie:+1 films:-1 moments:-1 comedy:-1 timing:-1 </endperson10955>,films:+1 moments:+1 movie:+1 films:-1 moments:-1 comedy:-1 timing:-1 </endperson10955>
67,301:82,4,5,comedy:+1 </endperson10956>,</endperson10956>
67,457:82,3,5,movie:+1 </endperson10957>,</endperson10957>
67,463:82,4,3,scenes:+1 acting:+1 actress:-1 plot:-1 scenes:-1 </endperson10958>,</endperson10958>
67,473:82,2,5,scenes:-1 </endperson10959>,</endperson10959>
656,529:833,4,2, </endperson10960>, </endperson10960>
75,109:1089,4,5, </endperson10961>, </endperson10961>
238,271:885,4,5, </endperson10962>, </endperson10962>
245,17:816,4,5,script:+1 films:-1 </endperson10963>,script:+1 films:-1 </endperson10963>
665,778:949,4,4, </endperson10964>, </endperson10964>
703,698:213,4,5,cinematography:+1 </endperson10965>,cinematography:+1 </endperson10965>
308,704:1031,4,2,isnt:-1 </endperson10966>,isnt:-1 </endperson10966>
90,7:308,4,2,actors:+1 plot:+1 actor:-1 </endperson10967>,actors:+1 plot:+1 actor:-1 </endperson10967>
475,32:344,4,5,twists:-1 </endperson10968>,twists:-1 </endperson10968>
276,9:287,4,3,arent:-1 screen:-1 </endperson10969>,arent:-1 screen:-1 </endperson10969>
276,329:287,5,2,movie:+1 video:+1 tension:-1 </endperson10970>,</endperson10970>
361,597:1247,3,2,moments:-1 </endperson10971>,moments:-1 </endperson10971>
361,680:1247,3,3,isnt:-1 </endperson10972>,</endperson10972>
361,734:1247,2,1, </endperson10973>,</endperson10973>
361,763:1247,2,5, </endperson10974>,</endperson10974>
421,419:786,4,4,sequences:-1 </endperson10975>,sequences:-1 </endperson10975>
211,3:338,4,5,movies:+1 movie:+1 </endperson10976>,movies:+1 movie:+1 </endperson10976>
465,6:418,4,5,cast:+1 performance:+1 </endperson10977>,cast:+1 performance:+1 </endperson10977>
378,220:1176,4,5, </endperson10978>, </endperson10978>
378,225:1176,4,5,character:+1 slapstick:+1 fightscenes:-1 </endperson10979>,</endperson10979>
378,347:1176,4,4,movie:+1 isnt:+1 movie:-1 scenes:-1 </endperson10980>,</endperson10980>
378,421:1176,4,5,cast:+1 character:+1 performance:+1 movie:+1 </endperson10981>,</endperson10981>
655,238:1065,4,4,character:+1 snothing:+1 character:-1 twists:-1 </endperson10982>,character:+1 snothing:+1 character:-1 twists:-1 </endperson10982>
181,7:524,4,3,chemistry:+1 character:+1 </endperson10983>,chemistry:+1 character:+1 </endperson10983>
181,308:524,4,4,character:+1 movie:+1 tfeel:-1 </endperson10984>,</endperson10984>
181,429:524,3,5,films:+1 character:-1 </endperson10985>,</endperson10985>
181,466:524,4,5,cast:+1 character:+1 </endperson10986>,</endperson10986>
147,3:330,4,4,movie:+1 acting:-1 </endperson10987>,movie:+1 acting:-1 </endperson10987>
147,8:330,4,4,movie:+1 </endperson10988>,</endperson10988>
147,151:330,4,4,familyfilm:+1 soundtrack:+1 character:-1 scene:-1 </endperson10989>,</endperson10989>
147,299:330,4,5,moments:+1 viewers:-1 </endperson10990>,</endperson10990>
465,177:51,4,4,werent:+1 </endperson10991>,werent:+1 </endperson10991>
465,189:51,4,5,moneys:+1 acting:+1 actress:-1 </endperson10992>,</endperson10992>
465,291:51,4,5,storm:-1 scene:-1 </endperson10993>,</endperson10993>
583,490:929,2,5, </endperson10994>, </endperson10994>
380,238:842,4,5, </endperson10995>, </endperson10995>
380,702:842,3,5,scenes:+1 cardboard:+1 </endperson10996>,</endperson10996>
380,772:842,4,4,specialeffects:+1 scenes:+1 watch:-1 </endperson10997>,</endperson10997>
306,8:677,4,5,spotter:+1 specialeffects:+1 </endperson10998>,spotter:+1 specialeffects:+1 </endperson10998>
306,78:677,3,4, </endperson10999>,</endperson10999>
21,225:446,3,5, </endperson11000>, </endperson11000>
21,773:446,3,4,specialeffects:+1 isnt:-1 </endperson11001>,</endperson11001>
105,62:1007,4,5, </endperson11002>, </endperson11002>
67,174:1030,2,1,camerawork:-1 </endperson11003>,camerawork:-1 </endperson11003>
67,0:28,4,3,isnt:+1 actionfilms:+1 reviews:-1 credits:-1 </endperson11004>,isnt:+1 actionfilms:+1 reviews:-1 credits:-1 </endperson11004>
67,7:28,4,4,chemistry:+1 ending:-1 </endperson11005>,</endperson11005>
67,459:28,4,3,character:+1 stoner:-1 </endperson11006>,</endperson11006>
144,14:781,4,3,movies:+1 specialeffects:+1 isnt:-1 </endperson11007>,movies:+1 specialeffects:+1 isnt:-1 </endperson11007>
144,138:781,4,4,performance:+1 specialeffects:+1 acting:+1 </endperson11008>,</endperson11008>
472,506:394,3,5,scenes:-1 </endperson11009>,scenes:-1 </endperson11009>
0,11:119,4,4,ending:+1 passenger:+1 character:-1 </endperson11010>,ending:+1 passenger:+1 character:-1 </endperson11010>
0,67:119,4,4,movies:+1 budget:-1 </endperson11011>,</endperson11011>
0,110:119,4,5, </endperson11012>,</endperson11012>
0,143:119,4,4,actress:+1 </endperson11013>,</endperson11013>
0,277:119,4,3,films:+1 watcher:-1 character:-1 scene:-1 </endperson11014>,</endperson11014>
0,281:119,4,4,actor:+1 </endperson11015>,</endperson11015>
262,162:971,2,2,plot:+1 </endperson11016>,plot:+1 </endperson11016>
262,230:971,4,4,movie:+1 movies:-1 </endperson11017>,</endperson11017>
444,347:938,4,5,movie:-1 disc:-1 </endperson11018>,movie:-1 disc:-1 </endperson11018>
249,211:88,4,3,acting:-1 </endperson11019>,acting:-1 </endperson11019>
465,101:1131,4,4,comedy:+1 </endperson11020>,comedy:+1 </endperson11020>
654,820:359,2,3,acting:+1 </endperson11021>,acting:+1 </endperson11021>
101,7:484,4,4,moments:-1 sexreferences:-1 </endperson11022>,moments:-1 sexreferences:-1 </endperson11022>
101,8:484,4,4,movie:+1 movie:-1 </endperson11023>,</endperson11023>
101,181:484,4,3,performance:+1 isnt:+1 actors:-1 watch:-1 </endperson11024>,</endperson11024>
101,464:484,4,3,movie:+1 </endperson11025>,</endperson11025>
101,466:484,4,4,arent:+1 moments:+1 character:-1 plot:-1 </endperson11026>,</endperson11026>
253,574:672,3,5,scene:+1 </endperson11027>,scene:+1 </endperson11027>
144,285:156,3,5,character:+1 films:-1 scenes:-1 </endperson11028>,character:+1 films:-1 scenes:-1 </endperson11028>
144,286:156,5,5,ending:+1 character:-1 plot:-1 </endperson11029>,</endperson11029>
87,378:916,4,4, </endperson11030>, </endperson11030>
2,172:278,4,5,character:+1 </endperson11031>,character:+1 </endperson11031>
475,36:772,4,4, </endperson11032>, </endperson11032>
475,164:772,5,5, </endperson11033>,</endperson11033>
475,174:772,3,4,actors:-1 </endperson11034>,</endperson11034>
475,192:772,4,3,movie:+1 moments:-1 performances:-1 </endperson11035>,</endperson11035>
475,268:772,4,5, </endperson11036>,</endperson11036>
475,403:772,4,5,hero:+1 character:-1 </endperson11037>,</endperson11037>
