@RELATION @user-item

@ATTRIBUTE user STRING 
@ATTRIBUTE item STRING 
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE sentiment STRING
@ATTRIBUTE help_user STRING
@ATTRIBUTE value STRING
@ATTRIBUTE help_sentiment STRING
@ATTRIBUTE help_tfIdf STRING
@ATTRIBUTE help_sim STRING

@DATA
50,71,3,plot:+1 character:-1 hamradio:-1 scene:-1 </endperson903>,2;;;;34</endperson903>,4;;;;4</endperson903>,movies:+1 movie:-1 ;;;; </endperson903>,movies:0.07268194884101355 movie:0.12326408468937251 ;;;; </endperson903>,0.20207864127229092;;;;0.36431691218190954 </endperson903>
51,128,5,actor:+1 character:+1 comedy:+1 scenes:+1 acting:+1 character:-1 performances:-1 </endperson904>,42;;;;45;;;;52</endperson904>,5;;;;4;;;;4</endperson904>, ;;;;films:+1 giggles:-1 ;;;;isnt:-1 humour:-1 </endperson904>, ;;;;films:0.0275409836607495 giggles:0.04529536998966199 ;;;;isnt:[0.12610527709039215|0.0|0.0] humour:[0.0|0.0] </endperson904>,0.16928754096087673;;;;0.1800926647513147;;;;0.0 </endperson904>
51,161,3,actors:+1 films:+1 comedy:+1 snothing:+1 </endperson905>,44</endperson905>,4</endperson905>,character:+1 movie:+1 </endperson905>,character:0.0 movie:0.028485274825458387 </endperson905>,0.36134812331933597 </endperson905>
51,141,4,films:-1 </endperson906>,35</endperson906>,4</endperson906>,isnt:+1 character:-1 scenes:-1 scene:-1 </endperson906>,isnt:[0.1420406666500052|0.0|0.0] character:0.0399800196431086 scenes:0.050539626892573346 scene:0.010964283265312576 </endperson906>,0.17707037834447403 </endperson906>
51,25,5,comedy:+1 </endperson907>,0;;;;13</endperson907>,4;;;;4</endperson907>,performance:+1 reviews:+1 scenes:+1 character:-1 toilethumour:-1 ;;;;movie:+1 movie:-1 watch:-1 </endperson907>,performance:0.06934707565771815 reviews:0.020270836869612556 scenes:0.032260741698504514 character:0.030624327865712675 toilethumour:[0.03330310318509263|0.0|0.0] ;;;;movie:0.1140168364874582 movie:0.1140168364874582 watch:0.02726858446862656 </endperson907>,0.24056009921448773;;;;0.27126630358054626 </endperson907>
51,67,5,films:-1 character:-1 movie:-1 </endperson908>,2;;;;5;;;;26;;;;42</endperson908>,4;;;;4;;;;4;;;;5</endperson908>,movie:+1 movie:-1 ;;;;actors:+1 moments:+1 scenes:+1 actors:-1 character:-1 ;;;;films:+1 actors:+1 movie:+1 isnt:+1 fiance:-1 performance:-1 watch:-1 ;;;;reviews:-1 </endperson908>,movie:0.1514051781896367 movie:0.1514051781896367 ;;;;actors:0.045346765729004576 moments:0.057405417751978674 scenes:0.013052459141449977 actors:0.045346765729004576 character:0.01239037812388896 ;;;;films:0.018265525726022483 actors:0.04248434432911259 movie:0.02691411090324628 isnt:[0.07446423250287693|0.0|0.0] fiance:[0.05800570168980586] performance:0.023657631264431524 watch:0.06007730208052433 ;;;;reviews:0.011942992208781367 </endperson908>,0.0;;;;0.18356632412509066;;;;0.2357022603955159;;;;0.16928754096087673 </endperson908>
51,88,5,films:-1 character:-1 </endperson909>,7</endperson909>,4</endperson909>,roles:+1 acting:+1 </endperson909>,roles:0.015953923832571642 acting:0.01253364379030798 </endperson909>,0.3849001794597504 </endperson909>
51,113,4,films:+1 watch:-1 </endperson910>,42</endperson910>,4</endperson910>, </endperson910>, </endperson910>,0.16928754096087673 </endperson910>
51,70,3,movies:+1 films:+1 soundtrack:+1 character:+1 visuals:+1 plot:+1 character:-1 jack:-1 </endperson911>,25</endperson911>,4</endperson911>,character:-1 fives:-1 </endperson911>,character:0.0120318627351084 fives:0.0573627944657291 </endperson911>,0.0 </endperson911>
51,135,5,movies:+1 soundtrack:+1 films:+1 character:-1 scenes:-1 </endperson912>,23</endperson912>,4</endperson912>,movie:+1 specialeffects:+1 movie:-1 </endperson912>,movie:0.07999943464093354 specialeffects:[0.016522683495155566|0.054897661350409487] movie:0.07999943464093354 </endperson912>,0.2357022603955159 </endperson912>
51,59,5,star:+1 director:+1 humour:+1 </endperson913>,22</endperson913>,4</endperson913>,movie:+1 </endperson913>,movie:0.09630737005375137 </endperson913>,0.24688259882117036 </endperson913>
51,151,4,films:+1 popcorn:+1 comedy:+1 </endperson914>,7;;;;60</endperson914>,4;;;;4</endperson914>,wi:+1 star:+1 bonus:-1 ;;;;isnt:+1 scenes:-1 </endperson914>,wi:[0.0] star:0.018624748201439677 bonus:0.024872924855830102 ;;;;isnt:[0.12869887515834974|0.0|0.0] scenes:0.04121322404957166 </endperson914>,0.3849001794597504;;;;0.2058580377660182 </endperson914>
51,61,4,actors:+1 isnt:+1 humour:+1 </endperson915>,9;;;;57</endperson915>,4;;;;4</endperson915>,isnt:+1 snothing:+1 character:-1 isnt:-1 moving:-1 ;;;;cast:+1 movie:+1 specialeffects:+1 </endperson915>,isnt:[0.08817255329487389|0.0|0.0] snothing:[0.0|0.015018978875561688] character:0.0 isnt:[0.08817255329487389|0.0|0.0] moving:0.006923012715645938 ;;;;cast:0.03397548661252832 movie:0.05486469457046915 specialeffects:[0.040793327541050584|0.04517947062214065] </endperson915>,0.14293095920767618;;;;0.41848657000938627 </endperson915>
51,125,5,films:+1 cast:+1 hollywood:+1 character:-1 </endperson916>,13;;;;21;;;;42</endperson916>,4;;;;4;;;;5</endperson916>,isnt:+1 movie:-1 ;;;;performance:+1 movie:+1 storyline:+1 ;;;;films:+1 watch:-1 </endperson916>,isnt:[0.20340182046696695|0.0|0.0] movie:0.013273883799562998 ;;;;performance:0.019787558382825202 movie:0.12006038076923034 storyline:0.048277417582786676 ;;;;films:0.016218887429006925 watch:0.02286243684487502 </endperson916>,0.27126630358054626;;;;0.14935881275575358;;;;0.16928754096087673 </endperson916>
52,118,3,comedy:+1 trailer:-1 </endperson917>,33</endperson917>,5</endperson917>, </endperson917>, </endperson917>,0.1489227893502535 </endperson917>
52,181,4,scene:-1 </endperson918>,14</endperson918>,4</endperson918>,movie:-1 </endperson918>,movie:0.11578633040444973 </endperson918>,0.2448677763421374 </endperson918>
52,95,3,chemistry:+1 </endperson919>,6;;;;26</endperson919>,4;;;;4</endperson919>, ;;;;movie:-1 tanything:-1 </endperson919>, ;;;;movie:0.08477224360950188 tanything:[0.0|0.048473285798959584] </endperson919>,0.13507354215514988;;;;0.4650137468657831 </endperson919>
52,188,4,isnt:+1 isnt:-1 </endperson920>,43</endperson920>,4</endperson920>,movie:+1 movie:-1 isnt:-1 </endperson920>,movie:0.18839912873154063 movie:0.18839912873154063 isnt:[0.14915786472746204|0.0|0.0] </endperson920>,0.0 </endperson920>
52,128,4,isnt:-1 humour:-1 </endperson921>,13</endperson921>,4</endperson921>,character:-1 </endperson921>,character:0.0 </endperson921>,0.3841327416474716 </endperson921>
52,120,4,cast:+1 character:+1 </endperson922>,53</endperson922>,4</endperson922>,chemistry:+1 performers:+1 genre:+1 movie:-1 </endperson922>,chemistry:0.026805795266080977 performers:0.025797614961037225 genre:0.014383047590744717 movie:0.040741829349796324 </endperson922>,0.16255021649677448 </endperson922>
52,112,5,movie:+1 character:-1 </endperson923>,7</endperson923>,4</endperson923>,chemistry:+1 watch:+1 storyline:+1 </endperson923>,chemistry:0.01798217934342882 watch:0.04183384037380427 storyline:0.0351680628508225 </endperson923>,0.1576811474762707 </endperson923>
52,91,1, </endperson924>,5</endperson924>,4</endperson924>,hero:+1 watch:-1 </endperson924>,hero:0.02393479502516892 watch:0.022857594994419403 </endperson924>,0.2168802398987968 </endperson924>
52,14,5, </endperson925>,9</endperson925>,4</endperson925>, </endperson925>, </endperson925>,0.16635766819783715 </endperson925>
52,79,3, </endperson926>,2</endperson926>,4</endperson926>,character:-1 </endperson926>,character:0.017021342400380498 </endperson926>,0.22354776481735872 </endperson926>
52,201,5,character:-1 </endperson927>,36</endperson927>,4</endperson927>, </endperson927>, </endperson927>,0.13158211307719014 </endperson927>
52,60,5,scenes:+1 screen:+1 </endperson928>,</endperson928>,</endperson928>,</endperson928>,</endperson928>, </endperson928>
53,103,4,turns:+1 humour:-1 choruses:-1 </endperson929>,8</endperson929>,4</endperson929>,movie:+1 plot:-1 </endperson929>,movie:0.04410830593711834 plot:0.023584536471614372 </endperson929>,0.22529586774161126 </endperson929>
53,102,4,films:+1 horrorfans:+1 performances:+1 themepark:-1 character:-1 strings:-1 menace:-1 </endperson930>,7;;;;12;;;;19;;;;43</endperson930>,4;;;;4;;;;4;;;;4</endperson930>,actress:+1 roles:+1 zombie:+1 acting:+1 watch:-1 ;;;; ;;;;character:-1 credits:-1 ;;;; </endperson930>,actress:0.018837765253473655 roles:0.01601246126352722 zombie:0.2097128518356519 acting:0.025159263362335444 watch:0.02995717739499403 ;;;; ;;;;character:0.0070488966133618785 credits:0.01567366298270936 ;;;; </endperson930>,0.4274378293361558;;;;0.4473518031153383;;;;0.6268396394663762;;;;0.2695803795535936 </endperson930>
53,111,5,character:+1 humour:+1 scenes:+1 brass:+1 animation:+1 humour:-1 </endperson931>,7</endperson931>,4</endperson931>,soundtrack:+1 character:-1 watch:-1 </endperson931>,soundtrack:0.01722140549454962 character:0.010035237516456057 watch:0.009892626465789651 </endperson931>,0.4274378293361558 </endperson931>
53,163,3,strings:-1 </endperson932>,12;;;;43</endperson932>,4;;;;4</endperson932>,parks:+1 character:-1 gum:-1 ;;;;movie:+1 movie:-1 reviews:-1 </endperson932>,parks:0.11614313942460636 character:0.007170336531902348 gum:0.030936247237686728 ;;;;movie:0.21493352622596115 movie:0.21493352622596115 reviews:0.03451587828904439 </endperson932>,0.4473518031153383;;;;0.2695803795535936 </endperson932>
53,120,4,chemistry:+1 performers:+1 genre:+1 movie:-1 </endperson933>,12</endperson933>,4</endperson933>,actors:+1 movie:+1 screen:+1 movie:-1 </endperson933>,actors:0.01031481704505862 movie:0.05227603424862865 screen:0.031500288092882765 movie:0.05227603424862865 </endperson933>,0.4473518031153383 </endperson933>
53,170,3,reviews:+1 sfilms:+1 characters:+1 stringarrangements:-1 </endperson934>,9;;;;12;;;;17</endperson934>,5;;;;4;;;;4</endperson934>,character:-1 moving:-1 ;;;;character:-1 movie:-1 tfeel:-1 ;;;;character:+1 </endperson934>,character:0.04648566032972413 moving:0.06663764537215963 ;;;;character:0.004490097995200693 movie:0.0647760127442105 tfeel:[0.0|0.01542822731893577] ;;;;character:0.0150459283907299 </endperson934>,0.45067344118251196;;;;0.4473518031153383;;;;0.6566215404669697 </endperson934>
53,130,4,director:+1 sfamily:-1 brass:-1 sequences:-1 </endperson935>,7</endperson935>,4</endperson935>,plot:+1 storyline:+1 </endperson935>,plot:0.01108586728556758 storyline:0.13339114659200224 </endperson935>,0.4274378293361558 </endperson935>
53,131,2,actress:+1 character:+1 </endperson936>,16</endperson936>,4</endperson936>,lovestory:+1 absences:-1 </endperson936>,lovestory:[0.05980031868222172|0.07124102622512553] absences:0.06202147886111887 </endperson936>,0.5359529652528806 </endperson936>
53,112,2,movie:+1 director:+1 </endperson937>,19</endperson937>,4</endperson937>, </endperson937>, </endperson937>,0.6268396394663762 </endperson937>
53,134,2,actress:+1 production:+1 piano:-1 characterisation:-1 </endperson938>,12;;;;16</endperson938>,4;;;;4</endperson938>,movie:+1 scripting:-1 ;;;; </endperson938>,movie:0.05907514881424904 scripting:0.03099358942050344 ;;;; </endperson938>,0.4473518031153383;;;;0.5359529652528806 </endperson938>
53,128,4, </endperson939>,43</endperson939>,4</endperson939>,character:+1 wi:+1 movie:+1 character:-1 </endperson939>,character:0.02519336848617841 wi:[0.0] movie:0.14278391472763682 character:0.02519336848617841 </endperson939>,0.2695803795535936 </endperson939>
53,18,4,chemistry:+1 strings:+1 </endperson940>,4;;;;16;;;;42</endperson940>,4;;;;4;;;;4</endperson940>, ;;;;wi:+1 slife:-1 ;;;; </endperson940>, ;;;;wi:[0.0] slife:[0.0|0.12833604919223895] ;;;; </endperson940>,0.5444177007761967;;;;0.5359529652528806;;;;0.39409565806262137 </endperson940>
53,126,3,films:+1 fare:+1 scenes:+1 performances:+1 movie:-1 humour:-1 vocals:-1 </endperson941>,27</endperson941>,4</endperson941>,movie:+1 plot:+1 </endperson941>,movie:0.08490121862748641 plot:0.02594076874654928 </endperson941>,0.23867882176102106 </endperson941>
53,88,3,movie:+1 </endperson942>,7</endperson942>,4</endperson942>,roles:+1 acting:+1 </endperson942>,roles:0.015953923832571642 acting:0.01253364379030798 </endperson942>,0.4274378293361558 </endperson942>
53,186,1,explosions:+1 scene:+1 score:-1 explosions:-1 acting:-1 </endperson943>,17;;;;28</endperson943>,4;;;;4</endperson943>,scenes:-1 ;;;;character:-1 plot:-1 hairline:-1 explosions:-1 </endperson943>,scenes:0.01836716699829119 ;;;;character:0.020914615098445142 plot:0.038411913764337655 hairline:0.033237324195895715 explosions:0.01766217549634266 </endperson943>,0.6566215404669697;;;;0.584370215665044 </endperson943>
53,144,3,motifs:-1 screen:-1 </endperson944>,20</endperson944>,4</endperson944>,actor:+1 films:-1 </endperson944>,actor:0.029669107298943512 films:0.028497115304062876 </endperson944>,0.5473607170401509 </endperson944>
53,185,3,character:+1 monologues:-1 </endperson945>,31</endperson945>,4</endperson945>,character:+1 disc:+1 </endperson945>,character:0.007750452236161491 disc:0.0 </endperson945>,0.36393887923045964 </endperson945>
53,146,4,character:-1 </endperson946>,7</endperson946>,4</endperson946>,chemistry:+1 acting:+1 character:-1 sexreferences:-1 acting:-1 </endperson946>,chemistry:0.018853272064962175 acting:0.02762679075789755 character:0.02224632073019112 sexreferences:[0.08522550569996198|0.0|0.0] acting:0.02762679075789755 </endperson946>,0.4274378293361558 </endperson946>
53,6,3,strings:+1 franchise:-1 movie:-1 </endperson947>,7;;;;8;;;;42</endperson947>,4;;;;4;;;;4</endperson947>,character:+1 roles:+1 scene:-1 ;;;;chemistry:-1 plot:-1 assistant:-1 ;;;;chemistry:+1 character:+1 performance:+1 humour:+1 actionscenes:+1 script:+1 films:-1 plot:-1 </endperson947>,character:0.028361275973563277 roles:0.014944002165840886 scene:0.01296318620799928 ;;;;chemistry:0.017105059396139346 plot:0.05560365933444219 assistant:0.026494497927498233 ;;;;chemistry:0.034934294464250025 character:0.005152683287924836 performance:0.014001555340244907 humour:[0.0|0.008795377445124286] actionscenes:[0.05335826013419004|0.014130928311084071|0.0] script:0.01755963969238451 films:0.059456575143616325 plot:0.017034211020492004 </endperson947>,0.4274378293361558;;;;0.22529586774161126;;;;0.39409565806262137 </endperson947>
53,182,1,character:+1 budget:+1 acting:-1 </endperson948>,33;;;;35</endperson948>,4;;;;4</endperson948>, ;;;;scenes:+1 </endperson948>, ;;;;scenes:0.02517076694222847 </endperson948>,0.360747470574993;;;;0.3243541408709545 </endperson948>
53,191,3,character:+1 movie:+1 movie:-1 </endperson949>,13;;;;20</endperson949>,3;;;;4</endperson949>,movie:+1 ;;;; </endperson949>,movie:0.05794408050685329 ;;;; </endperson949>,0.6494320457555005;;;;0.5473607170401509 </endperson949>
53,11,1,fare:+1 villains:+1 movie:+1 characterisation:+1 tracks:-1 </endperson950>,</endperson950>,</endperson950>,</endperson950>,</endperson950>, </endperson950>
53,21,3,performances:+1 stalker:-1 tfeel:-1 </endperson951>,13</endperson951>,4</endperson951>,films:+1 character:+1 </endperson951>,films:0.013606781386781753 character:0.0 </endperson951>,0.6494320457555005 </endperson951>
53,129,3,character:+1 loveinterest:+1 moments:-1 plot:-1 </endperson952>,7;;;;18;;;;19</endperson952>,4;;;;3;;;;4</endperson952>,chemistry:+1 character:+1 ;;;;isnt:+1 ;;;; </endperson952>,chemistry:0.05949669942608851 character:0.04680293349115253 ;;;;isnt:[0.1258520814550189|0.0|0.0] ;;;; </endperson952>,0.4274378293361558;;;;0.39782527316989835;;;;0.6268396394663762 </endperson952>
53,107,3,plot:+1 storyline:+1 gag:+1 prom:-1 </endperson953>,20</endperson953>,4</endperson953>,scenes:+1 plots:-1 </endperson953>,scenes:0.009507168446965655 plots:0.024037462023996252 </endperson953>,0.5473607170401509 </endperson953>
53,116,3,chemistry:+1 cast:+1 performance:+1 moments:+1 stringarrangements:+1 tfeel:-1 </endperson954>,13</endperson954>,4</endperson954>,scene:+1 </endperson954>,scene:0.024403487576783643 </endperson954>,0.6494320457555005 </endperson954>
53,95,2,strings:-1 </endperson955>,25;;;;52</endperson955>,4;;;;4</endperson955>,character:+1 ;;;;chemistry:+1 </endperson955>,character:0.02482145830438985 ;;;;chemistry:0.02215925335787267 </endperson955>,0.4185580192928908;;;;0.16255021649677448 </endperson955>
53,161,1,movie:+1 timing:+1 woodwinds:+1 snothing:+1 performances:-1 </endperson956>,8</endperson956>,4</endperson956>,character:-1 </endperson956>,character:0.0 </endperson956>,0.22529586774161126 </endperson956>
53,34,4,character:-1 strings:-1 brass:-1 pyrotechnics:-1 turns:-1 </endperson957>,42</endperson957>,4</endperson957>,performance:+1 acting:-1 </endperson957>,performance:0.02540235250467055 acting:0.04643691304854961 </endperson957>,0.39409565806262137 </endperson957>
53,69,3,fare:+1 character:+1 brass:+1 character:-1 superhero:-1 </endperson958>,18</endperson958>,4</endperson958>, </endperson958>, </endperson958>,0.39782527316989835 </endperson958>
53,125,4,flutes:+1 actionsequences:+1 cast:-1 budget:-1 </endperson959>,7;;;;9;;;;35</endperson959>,4;;;;4;;;;4</endperson959>,character:+1 performance:+1 specialeffects:+1 scenes:-1 ;;;; ;;;;films:+1 actors:+1 script:+1 </endperson959>,character:0.010744589211898576 performance:0.014598312379411166 specialeffects:[0.013720346802953524|0.04558672037865749] scenes:0.02263745468906679 ;;;; ;;;;films:0.04875977377486138 actors:0.011341184751718301 script:0.015840543499026968 </endperson959>,0.4274378293361558;;;;0.45067344118251196;;;;0.3243541408709545 </endperson959>
53,119,1,fare:+1 character:+1 motifs:-1 acting:-1 </endperson960>,17</endperson960>,4</endperson960>,plot:+1 isnt:-1 accent:-1 </endperson960>,plot:0.0262152553947668 isnt:[0.10956220218340616|0.0|0.0] accent:0.05096056933179686 </endperson960>,0.6566215404669697 </endperson960>
53,91,2,wardrobe:-1 snothing:-1 budget:-1 </endperson961>,20</endperson961>,4</endperson961>,tfeel:+1 beau:-1 </endperson961>,tfeel:[0.0|0.02223308466738032] beau:0.0 </endperson961>,0.5473607170401509 </endperson961>
53,25,3,fare:+1 actors:+1 character:-1 moments:-1 turns:-1 </endperson962>,19</endperson962>,4</endperson962>,scenery:+1 moments:-1 </endperson962>,scenery:0.050603903302853546 moments:0.015617043918145683 </endperson962>,0.6268396394663762 </endperson962>
53,73,3,character:+1 strings:-1 </endperson963>,16</endperson963>,4</endperson963>, </endperson963>, </endperson963>,0.5359529652528806 </endperson963>
53,118,2,character:+1 strings:+1 soundtrack:-1 </endperson964>,33</endperson964>,5</endperson964>, </endperson964>, </endperson964>,0.360747470574993 </endperson964>
